"AGE","AGE_ADJUSTED_CI_LOWER","AGE_ADJUSTED_CI_UPPER","AGE_ADJUSTED_RATE","COUNT","ICCC_GROUP","POPULATION","YEAR","SERIALID"
"0-14","5.19999980926514","6.5","5.80000019073486","342","II(a) Hodgkin lymphomas",57973098,"2005-04-01 00:00:00",750
"0-19","11.8000001907349","13.3999996185303","12.6000003814697","1014","II(a) Hodgkin lymphomas",78541923,"2005-04-01 00:00:00",751
"0-14","6","7.30000019073486","6.59999990463257","385","II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)",57973098,"2005-04-01 00:00:00",752
"0-19","8.5","9.80000019073486","9.10000038146973","726","II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)",78541923,"2005-04-01 00:00:00",753
"0-14","2.20000004768372","3","2.59999990463257","148","II(c) Burkitt lymphoma",57973098,"2005-04-01 00:00:00",754
"0-19","2.20000004768372","2.90000009536743","2.5","197","II(c) Burkitt lymphoma",78541923,"2005-04-01 00:00:00",755
"0-14","1.20000004768372","1.79999995231628","1.5","88","II(d) Miscellaneous lymphoreticular neoplasms",57973098,"2005-04-01 00:00:00",756
"0-19","1","1.5","1.20000004768372","98","II(d) Miscellaneous lymphoreticular neoplasms",78541923,"2005-04-01 00:00:00",757
"0-14","null","null","null","null","II(e) Unspecified lymphomas",57973098,"2005-04-01 00:00:00",758
"0-19","0.200000002980232","0.5","0.300000011920929","26","II(e) Unspecified lymphomas",78541923,"2005-04-01 00:00:00",759
"0-14","31","33.9000015258789","32.4000015258789","1877","III CNS and misc intracranial and intraspinal neoplasms",57973098,"2005-04-01 00:00:00",760
"0-19","28.3999996185303","30.8999996185303","29.6000003814697","2316","III CNS and misc intracranial and intraspinal neoplasms",78541923,"2005-04-01 00:00:00",761
"0-14","2.70000004768372","3.59999990463257","3.09999990463257","182","III(a) Ependymomas and choroid plexus tumor",57973098,"2005-04-01 00:00:00",762
"0-19","2.5","3.20000004768372","2.79999995231628","222","III(a) Ependymomas and choroid plexus tumor",78541923,"2005-04-01 00:00:00",763
"0-14","15.1999998092651","17.2000007629395","16.2000007629395","938","III(b) Astrocytomas",57973098,"2005-04-01 00:00:00",764
"0-19","14.1999998092651","15.8999996185303","15","1176","III(b) Astrocytomas",78541923,"2005-04-01 00:00:00",765
"0-14","6.30000019073486","7.69999980926514","7","402","III(c) Intracranial and intraspinal embryonal tumors",57973098,"2005-04-01 00:00:00",766
"0-19","5.30000019073486","6.40000009536743","5.80000019073486","454","III(c) Intracranial and intraspinal embryonal tumors",78541923,"2005-04-01 00:00:00",767
"0-14","4.5","5.69999980926514","5.09999990463257","291","III(d) Other gliomas",57973098,"2005-04-01 00:00:00",768
"0-19","4.40000009536743","5.30000019073486","4.80000019073486","377","III(d) Other gliomas",78541923,"2005-04-01 00:00:00",769
"0-14","0.400000005960464","0.800000011920929","0.600000023841858","35","III(e) Other specified intracranial & intraspinal neoplasms",57973098,"2005-04-01 00:00:00",770
"0-19","0.5","0.899999976158142","0.699999988079071","51","III(e) Other specified intracranial & intraspinal neoplasms",78541923,"2005-04-01 00:00:00",771
"0-14","0.300000011920929","0.699999988079071","0.5","29","III(f) Unspecified intracranial and intraspinal neoplasms",57973098,"2005-04-01 00:00:00",772
"0-19","0.300000011920929","0.600000023841858","0.5","36","III(f) Unspecified intracranial and intraspinal neoplasms",78541923,"2005-04-01 00:00:00",773
"0-14","11","12.8000001907349","11.8999996185303","701","IV Neuroblastoma and other peripheral nervous cell tumors",57973098,"2005-04-01 00:00:00",774
"0-19","8.5","9.80000019073486","9.10000038146973","719","IV Neuroblastoma and other peripheral nervous cell tumors",78541923,"2005-04-01 00:00:00",775
"0-14","10.8999996185303","12.6999998092651","11.8000001907349","693","IV(a) Neuroblastoma and ganglioneuroblastoma",57973098,"2005-04-01 00:00:00",776
"0-19","8.30000019073486","9.60000038146973","8.89999961853027","702","IV(a) Neuroblastoma and ganglioneuroblastoma",78541923,"2005-04-01 00:00:00",777
"0-14","null","null","null","null","IV(b) Other peripheral nervous cell tumors",57973098,"2005-04-01 00:00:00",778
"0-19","0.100000001490116","0.300000011920929","0.200000002980232","17","IV(b) Other peripheral nervous cell tumors",78541923,"2005-04-01 00:00:00",779
"0-14","9.69999980926514","11.3999996185303","10.5","612","IX Soft tissue and other extraosseous sarcomas",57973098,"2005-04-01 00:00:00",780
"0-19","11.6000003814697","13.1999998092651","12.3999996185303","981","IX Soft tissue and other extraosseous sarcomas",78541923,"2005-04-01 00:00:00",781
"0-14","4.69999980926514","5.90000009536743","5.30000019073486","306","IX(a) Rhabdomyosarcomas",57973098,"2005-04-01 00:00:00",782
"0-19","4.40000009536743","5.40000009536743","4.90000009536743","385","IX(a) Rhabdomyosarcomas",78541923,"2005-04-01 00:00:00",783
"0-14","0.899999976158142","1.39999997615814","1.10000002384186","65","IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams",57973098,"2005-04-01 00:00:00",784
"0-19","1.20000004768372","1.70000004768372","1.39999997615814","113","IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams",78541923,"2005-04-01 00:00:00",785
"0-14","null","null","null","null","IX(c) Kaposi sarcoma",57973098,"2005-04-01 00:00:00",786
"0-19","null","null","null","null","IX(c) Kaposi sarcoma",78541923,"2005-04-01 00:00:00",787
"0-14","2.79999995231628","3.79999995231628","3.29999995231628","192","IX(d) Other specified soft tissue sarcomas",57973098,"2005-04-01 00:00:00",788
"0-19","4.40000009536743","5.40000009536743","4.90000009536743","393","IX(d) Other specified soft tissue sarcomas",78541923,"2005-04-01 00:00:00",789
"0-14","0.600000023841858","1.10000002384186","0.800000011920929","46","IX(e) Unspecified soft tissue sarcomas",57973098,"2005-04-01 00:00:00",790
"0-19","0.899999976158142","1.29999995231628","1.10000002384186","86","IX(e) Unspecified soft tissue sarcomas",78541923,"2005-04-01 00:00:00",791
"0-14","0.200000002980232","0.5","0.300000011920929","17","Not classified by ICCC",57973098,"2005-04-01 00:00:00",792
"0-19","0.200000002980232","0.400000005960464","0.300000011920929","22","Not classified by ICCC",78541923,"2005-04-01 00:00:00",793
"0-14","3.29999995231628","4.30000019073486","3.79999995231628","222","V Retinoblastoma",57973098,"2005-04-01 00:00:00",794
"0-19","2.5","3.20000004768372","2.79999995231628","224","V Retinoblastoma",78541923,"2005-04-01 00:00:00",795
"0-14","7.5","9","8.19999980926514","478","VI Renal tumors",57973098,"2005-04-01 00:00:00",796
"0-19","6.09999990463257","7.30000019073486","6.69999980926514","524","VI Renal tumors",78541923,"2005-04-01 00:00:00",797
"0-14","7.09999990463257","8.5","7.80000019073486","455","VI(a) Nephroblastoma and other nonepithelial renal tumors",57973098,"2005-04-01 00:00:00",798
"0-19","5.5","6.59999990463257","6","471","VI(a) Nephroblastoma and other nonepithelial renal tumors",78541923,"2005-04-01 00:00:00",799
"0-14","0.200000002980232","0.5","0.300000011920929","19","VI(b) Renal carcinomas",57973098,"2005-04-01 00:00:00",800
"0-19","0.5","0.800000011920929","0.600000023841858","49","VI(b) Renal carcinomas",78541923,"2005-04-01 00:00:00",801
"0-14","null","null","null","null","VI(c) Unspecified malignant renal tumors",57973098,"2005-04-01 00:00:00",802
"0-19","null","null","null","null","VI(c) Unspecified malignant renal tumors",78541923,"2005-04-01 00:00:00",803
"0-14","2","2.79999995231628","2.40000009536743","139","VII Hepatic tumors",57973098,"2005-04-01 00:00:00",804
"0-19","1.70000004768372","2.29999995231628","2","159","VII Hepatic tumors",78541923,"2005-04-01 00:00:00",805
"0-14","1.5","2.29999995231628","1.89999997615814","111","VII(a) Hepatoblastoma",57973098,"2005-04-01 00:00:00",806
"0-19","1.20000004768372","1.70000004768372","1.39999997615814","112","VII(a) Hepatoblastoma",78541923,"2005-04-01 00:00:00",807
"0-14","0.300000011920929","0.600000023841858","0.400000005960464","26","VII(b) Hepatic carcinomas",57973098,"2005-04-01 00:00:00",808
"0-19","0.400000005960464","0.800000011920929","0.600000023841858","45","VII(b) Hepatic carcinomas",78541923,"2005-04-01 00:00:00",809
"0-14","null","null","null","null","VII(c) Unspecified malignant hepatic tumors",57973098,"2005-04-01 00:00:00",810
"0-19","null","null","null","null","VII(c) Unspecified malignant hepatic tumors",78541923,"2005-04-01 00:00:00",811
"0-14","6.19999980926514","7.59999990463257","6.90000009536743","402","VIII Malignant bone tumors",57973098,"2005-04-01 00:00:00",812
"0-19","8.19999980926514","9.5","8.89999961853027","705","VIII Malignant bone tumors",78541923,"2005-04-01 00:00:00",813
"0-14","3.29999995231628","4.30000019073486","3.79999995231628","222","VIII(a) Osteosarcomas",57973098,"2005-04-01 00:00:00",814
"0-19","4.5","5.5","5","400","VIII(a) Osteosarcomas",78541923,"2005-04-01 00:00:00",815
"0-14","null","null","null","null","VIII(b) Chondrosarcomas",57973098,"2005-04-01 00:00:00",816
"0-19","0.200000002980232","0.400000005960464","0.300000011920929","23","VIII(b) Chondrosarcomas",78541923,"2005-04-01 00:00:00",817
"0-14","2","2.79999995231628","2.40000009536743","139","VIII(c) Ewing tumor and related sarcomas of bone",57973098,"2005-04-01 00:00:00",818
"0-19","2.5","3.29999995231628","2.90000009536743","230","VIII(c) Ewing tumor and related sarcomas of bone",78541923,"2005-04-01 00:00:00",819
"0-14","0.200000002980232","0.5","0.300000011920929","20","VIII(d) Other specified malignant bone tumors",57973098,"2005-04-01 00:00:00",820
"0-19","0.300000011920929","0.600000023841858","0.400000005960464","35","VIII(d) Other specified malignant bone tumors",78541923,"2005-04-01 00:00:00",821
"0-14","null","null","null","null","VIII(e) Unspecified malignant bone tumors",57973098,"2005-04-01 00:00:00",822
"0-19","0.100000001490116","0.300000011920929","0.200000002980232","17","VIII(e) Unspecified malignant bone tumors",78541923,"2005-04-01 00:00:00",823
"0-14","4.90000009536743","6.19999980926514","5.5","326","X Germ cell, trophoblastic tumors & neoplasms of gonads",57973098,"2005-04-01 00:00:00",824
"0-19","10.6000003814697","12.1000003814697","11.3999996185303","917","X Germ cell, trophoblastic tumors & neoplasms of gonads",78541923,"2005-04-01 00:00:00",825
"0-14","1.10000002384186","1.70000004768372","1.39999997615814","79","X(a) Intracranial & intraspinal germ cell tumors",57973098,"2005-04-01 00:00:00",826
"0-19","1.29999995231628","1.89999997615814","1.60000002384186","127","X(a) Intracranial & intraspinal germ cell tumors",78541923,"2005-04-01 00:00:00",827
"0-14","1.29999995231628","1.89999997615814","1.60000002384186","93","X(b) Malignant extracranial & extragonadal germ cell tumors",57973098,"2005-04-01 00:00:00",828
"0-19","1.29999995231628","1.89999997615814","1.60000002384186","126","X(b) Malignant extracranial & extragonadal germ cell tumors",78541923,"2005-04-01 00:00:00",829
"0-14","1.89999997615814","2.70000004768372","2.29999995231628","137","X(c) Malignant gonadal germ cell tumors",57973098,"2005-04-01 00:00:00",830
"0-19","6.90000009536743","8.10000038146973","7.5","609","X(c) Malignant gonadal germ cell tumors",78541923,"2005-04-01 00:00:00",831
"0-14","null","null","null","null","X(d) Gonadal carcinomas",57973098,"2005-04-01 00:00:00",832
"0-19","0.200000002980232","0.5","0.300000011920929","28","X(d) Gonadal carcinomas",78541923,"2005-04-01 00:00:00",833
"0-14","null","null","null","null","X(e) Other and unspecified malignant gonadal tumors",57973098,"2005-04-01 00:00:00",834
"0-19","0.200000002980232","0.5","0.300000011920929","27","X(e) Other and unspecified malignant gonadal tumors",78541923,"2005-04-01 00:00:00",835
"0-14","6.09999990463257","7.5","6.80000019073486","399","XI Other malignant epithelial neoplasms and malignant melanomas",57973098,"2005-04-01 00:00:00",836
"0-19","16.2999992370605","18.2000007629395","17.2000007629395","1392","XI Other malignant epithelial neoplasms and malignant melanomas",78541923,"2005-04-01 00:00:00",837
"0-14","null","null","null","null","XI(a) Adrenocortical carcinomas",57973098,"2005-04-01 00:00:00",838
"0-19","null","null","null","null","XI(a) Adrenocortical carcinomas",78541923,"2005-04-01 00:00:00",839
"0-14","1.79999995231628","2.59999990463257","2.20000004768372","127","XI(b) Thyroid carcinomas",57973098,"2005-04-01 00:00:00",840
"0-19","5.40000009536743","6.5","6","483","XI(b) Thyroid carcinomas",78541923,"2005-04-01 00:00:00",841
"0-14","null","null","null","null","XI(c) Nasopharyngeal carcinomas",57973098,"2005-04-01 00:00:00",842
"0-19","0.300000011920929","0.600000023841858","0.400000005960464","32","XI(c) Nasopharyngeal carcinomas",78541923,"2005-04-01 00:00:00",843
"0-14","2","2.79999995231628","2.40000009536743","138","XI(d) Malignant melanomas",57973098,"2005-04-01 00:00:00",844
"0-19","5.90000009536743","7.09999990463257","6.5","522","XI(d) Malignant melanomas",78541923,"2005-04-01 00:00:00",845
"0-14","null","null","null","null","XI(e) Skin carcinomas",57973098,"2005-04-01 00:00:00",846
"0-19","null","null","null","null","XI(e) Skin carcinomas",78541923,"2005-04-01 00:00:00",847
"0-14","1.60000002384186","2.29999995231628","1.89999997615814","112","XI(f) Other and unspecified carcinomas",57973098,"2005-04-01 00:00:00",848
"0-19","3.70000004768372","4.59999990463257","4.19999980926514","336","XI(f) Other and unspecified carcinomas",78541923,"2005-04-01 00:00:00",849
"0-14","0.400000005960464","0.800000011920929","0.5","32","XII Other and unspecified malignant neoplasms",57973098,"2005-04-01 00:00:00",850
"0-19","0.699999988079071","1.10000002384186","0.899999976158142","70","XII Other and unspecified malignant neoplasms",78541923,"2005-04-01 00:00:00",851
"0-14","null","null","null","null","XII(a) Other specified malignant tumors",57973098,"2005-04-01 00:00:00",852
"0-19","0.200000002980232","0.5","0.300000011920929","27","XII(a) Other specified malignant tumors",78541923,"2005-04-01 00:00:00",853
"0-14","0.200000002980232","0.5","0.300000011920929","17","XII(b) Other unspecified malignant tumors",57973098,"2005-04-01 00:00:00",854
"0-19","0.400000005960464","0.699999988079071","0.5","43","XII(b) Other unspecified malignant tumors",78541923,"2005-04-01 00:00:00",855
"0-14","154.399993896484","160.899993896484","157.600006103516","9188","All ICCC Groups Combined",57966135,"2006-04-01 00:00:00",856
"0-19","168.5","174.199996948242","171.300003051758","13618","All ICCC Groups Combined",78847112,"2006-04-01 00:00:00",857
"0-14","49.5","53.2000007629395","51.2999992370605","2986","I Leukemias, myeloproliferative & myelodysplastic diseases",57966135,"2006-04-01 00:00:00",858
"0-19","45.0999984741211","48.0999984741211","46.5999984741211","3666","I Leukemias, myeloproliferative & myelodysplastic diseases",78847112,"2006-04-01 00:00:00",859
"0-14","37.0999984741211","40.4000015258789","38.7000007629395","2251","I(a) Lymphoid leukemias",57966135,"2006-04-01 00:00:00",860
"0-19","31.8999996185303","34.5","33.2000007629395","2597","I(a) Lymphoid leukemias",78847112,"2006-04-01 00:00:00",861
"0-14","7.09999990463257","8.60000038146973","7.80000019073486","458","I(b) Acute myeloid leukemias",57966135,"2006-04-01 00:00:00",862
"0-19","7.5","8.80000019073486","8.10000038146973","647","I(b) Acute myeloid leukemias",78847112,"2006-04-01 00:00:00",863
"0-14","1.39999997615814","2","1.70000004768372","98","I(c) Chronic myeloproliferative diseases",57966135,"2006-04-01 00:00:00",864
"0-19","1.89999997615814","2.59999990463257","2.29999995231628","181","I(c) Chronic myeloproliferative diseases",78847112,"2006-04-01 00:00:00",865
"0-14","1.39999997615814","2.09999990463257","1.70000004768372","102","I(d) Myelodysplastic syndrome and other myeloproliferative diseases",57966135,"2006-04-01 00:00:00",866
"0-19","1.39999997615814","1.89999997615814","1.60000002384186","130","I(d) Myelodysplastic syndrome and other myeloproliferative diseases",78847112,"2006-04-01 00:00:00",867
"0-14","1","1.70000004768372","1.29999995231628","77","I(e) Unspecified and other specified leukemias",57966135,"2006-04-01 00:00:00",868
"0-19","1.10000002384186","1.70000004768372","1.39999997615814","111","I(e) Unspecified and other specified leukemias",78847112,"2006-04-01 00:00:00",869
"0-14","15.6000003814697","17.7000007629395","16.7000007629395","968","II Lymphomas and reticuloendothelial neoplasms",57966135,"2006-04-01 00:00:00",870
"0-19","23.7999992370605","26","24.7999992370605","1996","II Lymphomas and reticuloendothelial neoplasms",78847112,"2006-04-01 00:00:00",871
"0-14","5.40000009536743","6.69999980926514","6.09999990463257","353","II(a) Hodgkin lymphomas",57966135,"2006-04-01 00:00:00",872
