"AGE","AGE_SPECIFIC_CI_LOWER","AGE_SPECIFIC_CI_UPPER","AGE_SPECIFIC_RATE","COUNT","ICCC_GROUP","POPULATION","YEAR","SERIALID"
"<1","null","null","null","null","II(c) Burkitt lymphoma",3833673,"2005-04-01 00:00:00",1886
"1-4","1.79999995231628","3.40000009536743","2.5","38","II(d) Miscellaneous lymphoreticular neoplasms",15239198,"2005-04-01 00:00:00",1887
"10-14","null","null","null","null","II(d) Miscellaneous lymphoreticular neoplasms",20325535,"2005-04-01 00:00:00",1888
"15-19","null","null","null","null","II(d) Miscellaneous lymphoreticular neoplasms",20568825,"2005-04-01 00:00:00",1889
"5-9","null","null","null","null","II(d) Miscellaneous lymphoreticular neoplasms",18574692,"2005-04-01 00:00:00",1890
"<1","4.40000009536743","9.89999961853027","6.80000019073486","26","II(d) Miscellaneous lymphoreticular neoplasms",3833673,"2005-04-01 00:00:00",1891
"1-4","null","null","null","null","II(e) Unspecified lymphomas",15239198,"2005-04-01 00:00:00",1892
"10-14","null","null","null","null","II(e) Unspecified lymphomas",20325535,"2005-04-01 00:00:00",1893
"15-19","null","null","null","null","II(e) Unspecified lymphomas",20568825,"2005-04-01 00:00:00",1894
"5-9","null","null","null","null","II(e) Unspecified lymphomas",18574692,"2005-04-01 00:00:00",1895
"<1","null","null","null","null","II(e) Unspecified lymphomas",3833673,"2005-04-01 00:00:00",1896
"1-4","38.2999992370605","44.7999992370605","41.5","632","III CNS and misc intracranial and intraspinal neoplasms",15239198,"2005-04-01 00:00:00",1897
"10-14","23.1000003814697","27.6000003814697","25.2999992370605","514","III CNS and misc intracranial and intraspinal neoplasms",20325535,"2005-04-01 00:00:00",1898
"15-19","19.3999996185303","23.3999996185303","21.2999992370605","439","III CNS and misc intracranial and intraspinal neoplasms",20568825,"2005-04-01 00:00:00",1899
"5-9","31","36.2999992370605","33.5","623","III CNS and misc intracranial and intraspinal neoplasms",18574692,"2005-04-01 00:00:00",1900
"<1","23.1000003814697","34","28.2000007629395","108","III CNS and misc intracranial and intraspinal neoplasms",3833673,"2005-04-01 00:00:00",1901
"1-4","4","6.30000019073486","5.09999990463257","77","III(a) Ependymomas and choroid plexus tumor",15239198,"2005-04-01 00:00:00",1902
"10-14","1.20000004768372","2.5","1.79999995231628","36","III(a) Ependymomas and choroid plexus tumor",20325535,"2005-04-01 00:00:00",1903
"15-19","1.39999997615814","2.59999990463257","1.89999997615814","40","III(a) Ependymomas and choroid plexus tumor",20568825,"2005-04-01 00:00:00",1904
"5-9","1.89999997615814","3.40000009536743","2.5","47","III(a) Ependymomas and choroid plexus tumor",18574692,"2005-04-01 00:00:00",1905
"<1","3.59999990463257","8.69999980926514","5.69999980926514","22","III(a) Ependymomas and choroid plexus tumor",3833673,"2005-04-01 00:00:00",1906
"1-4","17.6000003814697","22.1000003814697","19.7999992370605","301","III(b) Astrocytomas",15239198,"2005-04-01 00:00:00",1907
"10-14","13.5","16.8999996185303","15.1999998092651","308","III(b) Astrocytomas",20325535,"2005-04-01 00:00:00",1908
"15-19","10.1000003814697","13.1000003814697","11.6000003814697","238","III(b) Astrocytomas",20568825,"2005-04-01 00:00:00",1909
"5-9","14","17.7000007629395","15.8000001907349","293","III(b) Astrocytomas",18574692,"2005-04-01 00:00:00",1910
"<1","6.59999990463257","13","9.39999961853027","36","III(b) Astrocytomas",3833673,"2005-04-01 00:00:00",1911
"1-4","8.80000019073486","12.1000003814697","10.3999996185303","158","III(c) Intracranial and intraspinal embryonal tumors",15239198,"2005-04-01 00:00:00",1912
"10-14","2.70000004768372","4.40000009536743","3.5","71","III(c) Intracranial and intraspinal embryonal tumors",20325535,"2005-04-01 00:00:00",1913
"15-19","1.89999997615814","3.29999995231628","2.5","52","III(c) Intracranial and intraspinal embryonal tumors",20568825,"2005-04-01 00:00:00",1914
"5-9","6.19999980926514","8.80000019073486","7.40000009536743","138","III(c) Intracranial and intraspinal embryonal tumors",18574692,"2005-04-01 00:00:00",1915
"<1","6.40000009536743","12.6999998092651","9.10000038146973","35","III(c) Intracranial and intraspinal embryonal tumors",3833673,"2005-04-01 00:00:00",1916
"1-4","4.30000019073486","6.80000019073486","5.40000009536743","83","III(d) Other gliomas",15239198,"2005-04-01 00:00:00",1917
"10-14","3.29999995231628","5.09999990463257","4.09999990463257","83","III(d) Other gliomas",20325535,"2005-04-01 00:00:00",1918
"15-19","3.29999995231628","5.19999980926514","4.19999980926514","86","III(d) Other gliomas",20568825,"2005-04-01 00:00:00",1919
"5-9","5.19999980926514","7.5","6.30000019073486","117","III(d) Other gliomas",18574692,"2005-04-01 00:00:00",1920
"<1","null","null","null","null","III(d) Other gliomas",3833673,"2005-04-01 00:00:00",1921
"1-4","null","null","null","null","III(e) Other specified intracranial & intraspinal neoplasms",15239198,"2005-04-01 00:00:00",1922
"10-14","null","null","null","null","III(e) Other specified intracranial & intraspinal neoplasms",20325535,"2005-04-01 00:00:00",1923
"15-19","0.400000005960464","1.29999995231628","0.800000011920929","16","III(e) Other specified intracranial & intraspinal neoplasms",20568825,"2005-04-01 00:00:00",1924
"5-9","0.5","1.39999997615814","0.899999976158142","16","III(e) Other specified intracranial & intraspinal neoplasms",18574692,"2005-04-01 00:00:00",1925
"<1","null","null","null","null","III(e) Other specified intracranial & intraspinal neoplasms",3833673,"2005-04-01 00:00:00",1926
"1-4","null","null","null","null","III(f) Unspecified intracranial and intraspinal neoplasms",15239198,"2005-04-01 00:00:00",1927
"10-14","null","null","null","null","III(f) Unspecified intracranial and intraspinal neoplasms",20325535,"2005-04-01 00:00:00",1928
"15-19","null","null","null","null","III(f) Unspecified intracranial and intraspinal neoplasms",20568825,"2005-04-01 00:00:00",1929
"5-9","null","null","null","null","III(f) Unspecified intracranial and intraspinal neoplasms",18574692,"2005-04-01 00:00:00",1930
"<1","null","null","null","null","III(f) Unspecified intracranial and intraspinal neoplasms",3833673,"2005-04-01 00:00:00",1931
"1-4","21.6000003814697","26.5","24","365","IV Neuroblastoma and other peripheral nervous cell tumors",15239198,"2005-04-01 00:00:00",1932
"10-14","0.899999976158142","1.89999997615814","1.29999995231628","27","IV Neuroblastoma and other peripheral nervous cell tumors",20325535,"2005-04-01 00:00:00",1933
"15-19","0.5","1.39999997615814","0.899999976158142","18","IV Neuroblastoma and other peripheral nervous cell tumors",20568825,"2005-04-01 00:00:00",1934
"5-9","2.70000004768372","4.40000009536743","3.40000009536743","64","IV Neuroblastoma and other peripheral nervous cell tumors",18574692,"2005-04-01 00:00:00",1935
"<1","56.2000007629395","72.4000015258789","63.9000015258789","245","IV Neuroblastoma and other peripheral nervous cell tumors",3833673,"2005-04-01 00:00:00",1936
"1-4","21.3999996185303","26.3999996185303","23.7999992370605","363","IV(a) Neuroblastoma and ganglioneuroblastoma",15239198,"2005-04-01 00:00:00",1937
"10-14","0.800000011920929","1.79999995231628","1.20000004768372","24","IV(a) Neuroblastoma and ganglioneuroblastoma",20325535,"2005-04-01 00:00:00",1938
"15-19","null","null","null","null","IV(a) Neuroblastoma and ganglioneuroblastoma",20568825,"2005-04-01 00:00:00",1939
"5-9","2.59999990463257","4.30000019073486","3.29999995231628","62","IV(a) Neuroblastoma and ganglioneuroblastoma",18574692,"2005-04-01 00:00:00",1940
"<1","55.9000015258789","72.1999969482422","63.5999984741211","244","IV(a) Neuroblastoma and ganglioneuroblastoma",3833673,"2005-04-01 00:00:00",1941
"1-4","null","null","null","null","IV(b) Other peripheral nervous cell tumors",15239198,"2005-04-01 00:00:00",1942
"10-14","null","null","null","null","IV(b) Other peripheral nervous cell tumors",20325535,"2005-04-01 00:00:00",1943
"15-19","null","null","null","null","IV(b) Other peripheral nervous cell tumors",20568825,"2005-04-01 00:00:00",1944
"5-9","null","null","null","null","IV(b) Other peripheral nervous cell tumors",18574692,"2005-04-01 00:00:00",1945
"<1","null","null","null","null","IV(b) Other peripheral nervous cell tumors",3833673,"2005-04-01 00:00:00",1946
"1-4","8.5","11.6999998092651","10","152","IX Soft tissue and other extraosseous sarcomas",15239198,"2005-04-01 00:00:00",1947
"10-14","10.1999998092651","13.1999998092651","11.6999998092651","237","IX Soft tissue and other extraosseous sarcomas",20325535,"2005-04-01 00:00:00",1948
"15-19","16.2000007629395","19.8999996185303","17.8999996185303","369","IX Soft tissue and other extraosseous sarcomas",20568825,"2005-04-01 00:00:00",1949
"5-9","7.80000019073486","10.6000003814697","9.19999980926514","170","IX Soft tissue and other extraosseous sarcomas",18574692,"2005-04-01 00:00:00",1950
"<1","10.3999996185303","18.1000003814697","13.8000001907349","53","IX Soft tissue and other extraosseous sarcomas",3833673,"2005-04-01 00:00:00",1951
"1-4","6.19999980926514","9.10000038146973","7.5","115","IX(a) Rhabdomyosarcomas",15239198,"2005-04-01 00:00:00",1952
"10-14","3","4.80000019073486","3.79999995231628","78","IX(a) Rhabdomyosarcomas",20325535,"2005-04-01 00:00:00",1953
"15-19","3","4.80000019073486","3.79999995231628","79","IX(a) Rhabdomyosarcomas",20568825,"2005-04-01 00:00:00",1954
"5-9","4.19999980926514","6.40000009536743","5.19999980926514","97","IX(a) Rhabdomyosarcomas",18574692,"2005-04-01 00:00:00",1955
"<1","2.40000009536743","6.80000019073486","4.19999980926514","16","IX(a) Rhabdomyosarcomas",3833673,"2005-04-01 00:00:00",1956
"1-4","null","null","null","null","IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams",15239198,"2005-04-01 00:00:00",1957
"10-14","0.800000011920929","1.89999997615814","1.29999995231628","26","IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams",20325535,"2005-04-01 00:00:00",1958
"15-19","1.70000004768372","3.09999990463257","2.29999995231628","48","IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams",20568825,"2005-04-01 00:00:00",1959
"5-9","null","null","null","null","IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams",18574692,"2005-04-01 00:00:00",1960
"<1","null","null","null","null","IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams",3833673,"2005-04-01 00:00:00",1961
"1-4","null","null","null","null","IX(c) Kaposi sarcoma",15239198,"2005-04-01 00:00:00",1962
"10-14","null","null","null","null","IX(c) Kaposi sarcoma",20325535,"2005-04-01 00:00:00",1963
"15-19","null","null","null","null","IX(c) Kaposi sarcoma",20568825,"2005-04-01 00:00:00",1964
"5-9","null","null","null","null","IX(c) Kaposi sarcoma",18574692,"2005-04-01 00:00:00",1965
"<1","null","null","null","null","IX(c) Kaposi sarcoma",3833673,"2005-04-01 00:00:00",1966
"1-4","0.800000011920929","1.89999997615814","1.20000004768372","19","IX(d) Other specified soft tissue sarcomas",15239198,"2005-04-01 00:00:00",1967
"10-14","4.59999990463257","6.69999980926514","5.59999990463257","114","IX(d) Other specified soft tissue sarcomas",20325535,"2005-04-01 00:00:00",1968
"15-19","8.5","11.1999998092651","9.80000019073486","201","IX(d) Other specified soft tissue sarcomas",20568825,"2005-04-01 00:00:00",1969
"5-9","1.39999997615814","2.70000004768372","2","37","IX(d) Other specified soft tissue sarcomas",18574692,"2005-04-01 00:00:00",1970
"<1","3.59999990463257","8.69999980926514","5.69999980926514","22","IX(d) Other specified soft tissue sarcomas",3833673,"2005-04-01 00:00:00",1971
"1-4","null","null","null","null","IX(e) Unspecified soft tissue sarcomas",15239198,"2005-04-01 00:00:00",1972
"10-14","0.5","1.39999997615814","0.899999976158142","18","IX(e) Unspecified soft tissue sarcomas",20325535,"2005-04-01 00:00:00",1973
"15-19","1.39999997615814","2.59999990463257","1.89999997615814","40","IX(e) Unspecified soft tissue sarcomas",20568825,"2005-04-01 00:00:00",1974
"5-9","0.699999988079071","1.70000004768372","1.10000002384186","21","IX(e) Unspecified soft tissue sarcomas",18574692,"2005-04-01 00:00:00",1975
"1-4","null","null","null","null","Not classified by ICCC",15239198,"2005-04-01 00:00:00",1976
"10-14","null","null","null","null","Not classified by ICCC",20325535,"2005-04-01 00:00:00",1977
"15-19","null","null","null","null","Not classified by ICCC",20568825,"2005-04-01 00:00:00",1978
"5-9","null","null","null","null","Not classified by ICCC",18574692,"2005-04-01 00:00:00",1979
"<1","null","null","null","null","Not classified by ICCC",3833673,"2005-04-01 00:00:00",1980
"1-4","6.30000019073486","9.19999980926514","7.69999980926514","117","V Retinoblastoma",15239198,"2005-04-01 00:00:00",1981
"10-14","null","null","null","null","V Retinoblastoma",20325535,"2005-04-01 00:00:00",1982
"15-19","null","null","null","null","V Retinoblastoma",20568825,"2005-04-01 00:00:00",1983
"5-9","null","null","null","null","V Retinoblastoma",18574692,"2005-04-01 00:00:00",1984
"<1","20.5","30.8999996185303","25.2999992370605","97","V Retinoblastoma",3833673,"2005-04-01 00:00:00",1985
"1-4","18","22.6000003814697","20.2000007629395","308","VI Renal tumors",15239198,"2005-04-01 00:00:00",1986
"10-14","0.699999988079071","1.70000004768372","1.10000002384186","23","VI Renal tumors",20325535,"2005-04-01 00:00:00",1987
"15-19","1.60000002384186","3","2.20000004768372","46","VI Renal tumors",20568825,"2005-04-01 00:00:00",1988
"5-9","4.09999990463257","6.19999980926514","5.09999990463257","94","VI Renal tumors",18574692,"2005-04-01 00:00:00",1989
"<1","10.3999996185303","18.1000003814697","13.8000001907349","53","VI Renal tumors",3833673,"2005-04-01 00:00:00",1990
"1-4","18","22.5","20.1000003814697","307","VI(a) Nephroblastoma and other nonepithelial renal tumors",15239198,"2005-04-01 00:00:00",1991
"10-14","null","null","null","null","VI(a) Nephroblastoma and other nonepithelial renal tumors",20325535,"2005-04-01 00:00:00",1992
"15-19","0.400000005960464","1.29999995231628","0.800000011920929","16","VI(a) Nephroblastoma and other nonepithelial renal tumors",20568825,"2005-04-01 00:00:00",1993
"5-9","3.70000004768372","5.69999980926514","4.59999990463257","85","VI(a) Nephroblastoma and other nonepithelial renal tumors",18574692,"2005-04-01 00:00:00",1994
"<1","10.3999996185303","18.1000003814697","13.8000001907349","53","VI(a) Nephroblastoma and other nonepithelial renal tumors",3833673,"2005-04-01 00:00:00",1995
"1-4","null","null","null","null","VI(b) Renal carcinomas",15239198,"2005-04-01 00:00:00",1996
"10-14","null","null","null","null","VI(b) Renal carcinomas",20325535,"2005-04-01 00:00:00",1997
"15-19","1","2.09999990463257","1.5","30","VI(b) Renal carcinomas",20568825,"2005-04-01 00:00:00",1998
"5-9","null","null","null","null","VI(b) Renal carcinomas",18574692,"2005-04-01 00:00:00",1999
"<1","null","null","null","null","VI(b) Renal carcinomas",3833673,"2005-04-01 00:00:00",2000
"1-4","null","null","null","null","VI(c) Unspecified malignant renal tumors",15239198,"2005-04-01 00:00:00",2001
"10-14","null","null","null","null","VI(c) Unspecified malignant renal tumors",20325535,"2005-04-01 00:00:00",2002
"15-19","null","null","null","null","VI(c) Unspecified malignant renal tumors",20568825,"2005-04-01 00:00:00",2003
"5-9","null","null","null","null","VI(c) Unspecified malignant renal tumors",18574692,"2005-04-01 00:00:00",2004
"<1","null","null","null","null","VI(c) Unspecified malignant renal tumors",3833673,"2005-04-01 00:00:00",2005
"1-4","3.70000004768372","5.90000009536743","4.69999980926514","72","VII Hepatic tumors",15239198,"2005-04-01 00:00:00",2006
"10-14","0.5","1.39999997615814","0.899999976158142","18","VII Hepatic tumors",20325535,"2005-04-01 00:00:00",2007
"15-19","0.600000023841858","1.5","1","20","VII Hepatic tumors",20568825,"2005-04-01 00:00:00",2008
"5-9","null","null","null","null","VII Hepatic tumors",18574692,"2005-04-01 00:00:00",2009
"<1","7.19999980926514","13.8999996185303","10.1999998092651","39","VII Hepatic tumors",3833673,"2005-04-01 00:00:00",2010
"1-4","3.40000009536743","5.59999990463257","4.40000009536743","67","VII(a) Hepatoblastoma",15239198,"2005-04-01 00:00:00",2011
"10-14","null","null","null","null","VII(a) Hepatoblastoma",20325535,"2005-04-01 00:00:00",2012
"15-19","null","null","null","null","VII(a) Hepatoblastoma",20568825,"2005-04-01 00:00:00",2013
"5-9","null","null","null","null","VII(a) Hepatoblastoma",18574692,"2005-04-01 00:00:00",2014
"<1","7","13.6000003814697","9.89999961853027","38","VII(a) Hepatoblastoma",3833673,"2005-04-01 00:00:00",2015
"1-4","null","null","null","null","VII(b) Hepatic carcinomas",15239198,"2005-04-01 00:00:00",2016
"10-14","0.400000005960464","1.29999995231628","0.800000011920929","16","VII(b) Hepatic carcinomas",20325535,"2005-04-01 00:00:00",2017
"15-19","0.600000023841858","1.39999997615814","0.899999976158142","19","VII(b) Hepatic carcinomas",20568825,"2005-04-01 00:00:00",2018
